filename	ttr	wrlengh	wcount	prv_vb	that_del	contrac	pres	pro2	pro_do	pdem	gen_emph	pro1	it	be_state	sub_cos	prtcle	pany	gen_hdg	amplifr	wh_ques	pos_mod	o_and	wh_cl	finlprep	n	prep	adj_attr	pasttnse	pro3	perfects	pub_vb	rel_obj	rel_subj	rel_pipe	p_and	n_nom	tm_adv	pl_adv	advs	inf	prd_mod	sua_vb	sub_cnd	nec_mod	spl_aux	conjncts	agls_psv	by_pasv	whiz_vbn	sub_othr	vcmo	downtone	pred_adj	allmodal	allconj	allpasv	allwh	allwhrel	alladj	allpro	have	allverb	vprogrsv	that_rel	jcmp	nonf_vth	att_vth	fact_vth	lkly_vth	att_jth	fact_jth	lkly_jth	nfct_nth	att_nth	fct_nth	lkly_nth	spch_vto	mntl_vto	dsre_vto	efrt_vto	prob_vto	x1_jto	x2_jto	x3_jto	x4_jto	x5_jto	all_nto	nonfadvl	atadvl	factadvl	lklydvl	all_vth	all_jth	all_nth	all_th	all_vto	all_jto	all_to	all_advl	act_ipv	act_tpv	mentalpv	commpv	occurpv	copulapv	aspectpv	humann	prcessn	cognitn	abstrcn	concrtn	tccncrt	quann	placen	groupn	sizej	timej	colorj	evalj	relatnj	topicj	actv	commv	mentalv	causev	occurv	existv	aspectv	dim1	dim2	dim3	dim4	dim5	
coding_prompt_id_17366.txt	5.8	5.4	25	40.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	-25.72	-5.73	23.75	-6.61	-3.63
coding_prompt_id_17415.txt	8.0	4.3	41	0.0	0.0	0.0	122.0	24.4	24.4	0.0	0.0	97.6	48.8	0.0	0.0	24.4	0.0	0.0	0.0	0.0	24.4	0.0	0.0	0.0	243.9	48.8	97.6	24.4	0.0	0.0	24.4	0.0	0.0	0.0	0.0	73.2	0.0	0.0	24.4	73.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4	0.0	0.0	0.0	0.0	122.0	122.0	24.4	219.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4	0.0	24.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4	73.2	0.0	48.8	0.0	0.0	0.0	24.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.8	0.0	48.8	0.0	0.0	0.0	0.0	17.06	-0.41	4.67	-6.61	-3.63
coding_prompt_id_17432.txt	7.0	5.0	45	0.0	0.0	0.0	111.1	0.0	0.0	0.0	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444.4	155.6	44.4	0.0	0.0	0.0	66.7	0.0	0.0	0.0	0.0	88.9	0.0	0.0	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.4	22.2	0.0	133.3	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	22.2	22.2	0.0	0.0	0.0	-27.99	6.62	7.15	-6.61	-3.63
coding_prompt_id_17447.txt	9.0	3.8	45	22.2	0.0	0.0	88.9	0.0	0.0	0.0	22.2	66.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.7	44.4	22.2	0.0	22.2	22.2	0.0	0.0	0.0	0.0	0.0	22.2	22.2	0.0	0.0	44.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	0.0	0.0	0.0	0.0	111.1	88.9	0.0	133.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	22.2	66.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.9	0.0	22.2	0.0	0.0	0.0	0.0	-6.01	-0.47	-3.83	-6.61	-3.63
coding_prompt_id_17509.txt	10.5	3.6	61	0.0	0.0	0.0	131.1	0.0	0.0	0.0	16.4	49.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	16.4	16.4	0.0	0.0	262.3	98.4	16.4	0.0	16.4	16.4	0.0	0.0	0.0	0.0	0.0	32.8	0.0	0.0	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	16.4	16.4	16.4	16.4	0.0	49.2	65.6	16.4	163.9	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.8	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.2	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.2	0.0	49.2	0.0	0.0	0.0	0.0	25.18	-1.85	3.25	-6.61	-1.14
coding_prompt_id_17535.txt	11.3	4.2	71	0.0	0.0	0.0	98.6	0.0	0.0	0.0	0.0	14.1	14.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309.9	98.6	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2	0.0	14.1	14.1	56.3	0.0	14.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.3	14.1	0.0	169.0	0.0	14.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.3	0.0	0.0	0.0	28.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.3	28.2	70.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1	84.5	28.2	0.0	0.0	14.1	0.0	0.0	0.0	0.0	0.0	0.0	14.1	56.3	0.0	42.3	0.0	14.1	0.0	0.0	-18.75	-5.73	-2.01	-2.06	-3.63
coding_prompt_id_17939.txt	13.3	4.5	69	0.0	0.0	0.0	115.9	0.0	0.0	0.0	0.0	87.0	0.0	0.0	14.5	0.0	0.0	14.5	0.0	0.0	14.5	0.0	0.0	0.0	318.8	72.5	29.0	0.0	0.0	0.0	14.5	0.0	0.0	0.0	0.0	43.5	0.0	0.0	29.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	14.5	0.0	0.0	0.0	43.5	87.0	0.0	173.9	14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	0.0	0.0	0.0	0.0	29.0	0.0	29.0	14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	0.0	43.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	0.0	14.5	14.5	43.5	0.0	0.0	14.5	0.0	7.19	-3.04	2.35	-6.61	-3.63
coding_prompt_id_18151.txt	7.8	4.1	38	0.0	0.0	0.0	105.3	0.0	0.0	0.0	0.0	26.3	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.2	157.9	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3	0.0	0.0	26.3	0.0	26.3	0.0	0.0	0.0	0.0	26.3	0.0	52.6	0.0	0.0	78.9	26.3	0.0	131.6	0.0	52.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3	0.0	78.9	26.3	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3	0.0	0.0	0.0	0.0	0.0	-16.08	-5.73	2.80	5.93	8.85
coding_prompt_id_18287.txt	8.0	4.3	40	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	175.0	50.0	0.0	0.0	0.0	25.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	50.0	75.0	50.0	150.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	50.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	25.0	50.0	0.0	0.0	25.0	0.0	-21.76	-1.10	13.47	-6.61	-3.63
coding_prompt_id_18350.txt	6.8	4.6	29	0.0	0.0	0.0	103.4	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	34.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.4	137.9	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.5	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.5	0.0	0.0	0.0	0.0	0.0	0.0	34.5	0.0	0.0	103.4	69.0	0.0	137.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.5	0.0	34.5	34.5	34.5	34.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.5	0.0	0.0	0.0	0.0	-3.17	-5.73	-16.92	-6.61	7.50
coding_prompt_id_18450.txt	5.0	4.7	25	0.0	0.0	0.0	40.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.0	120.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	40.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-24.54	-5.73	6.53	-6.61	-3.63
coding_prompt_id_18701.txt	11.5	4.2	55	0.0	0.0	0.0	109.1	18.2	0.0	36.4	0.0	0.0	18.2	0.0	0.0	0.0	0.0	0.0	18.2	0.0	0.0	0.0	0.0	0.0	290.9	127.3	72.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	0.0	18.2	36.4	18.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	18.2	0.0	0.0	0.0	0.0	90.9	18.2	0.0	145.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	18.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.4	0.0	36.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	0.0	18.2	18.2	36.4	0.0	0.0	0.0	18.2	0.0	0.0	0.0	0.0	0.0	0.0	36.4	18.2	18.2	0.0	0.0	0.0	-4.64	-5.73	-5.25	-2.28	-3.63
coding_prompt_id_18735.txt	5.5	4.2	26	0.0	0.0	0.0	115.4	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.2	76.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.9	38.5	0.0	115.4	0.0	76.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	38.5	0.0	0.0	0.0	0.0	-13.55	-5.73	3.64	-6.61	-3.63
